id,SalePrice
2351,245813.52
2352,237177.61
2353,223132.19
2354,132747.7
2355,143817.38
2356,148108.81
2357,195647.39
2358,183516.56
2359,130955.12
2360,116586.02
2361,148495.48
2362,279843.22
2363,134812.98
2364,142550.33
2365,225689.64
2366,181189.22
2367,224382.88
2368,209296.81
2369,228438.23
2370,160983.33
2371,163643.73
2372,189121.69
2373,287305.28
2374,329907.5
2375,262172.5
2376,293500.97
2377,328603.75
2378,136417.36
2379,206177.36
2380,139546.84
2381,163800.81
2382,197869.83
2383,211769.2
2384,260341.48
2385,163573.05
2386,134145.19
2387,131579.17
2388,103308.1
2389,124278.28
2390,135477.0
2391,143164.22
2392,114570.28
2393,177645.2
2394,132257.03
2395,210013.61
2396,143513.36
2397,230234.73
2398,125950.04
2399,59146.926
2400,50686.57
2401,119101.57
2402,137543.56
2403,140533.27
2404,151043.84
2405,154169.89
2406,141883.98
2407,129171.22
2408,141271.94
2409,120851.24
2410,159714.39
2411,113721.734
2412,158579.42
2413,128474.26
2414,137769.36
2415,135126.03
2416,126202.414
2417,139478.45
2418,136142.73
2419,128697.08
2420,122215.414
2421,147051.55
2422,106158.77
2423,113694.625
2424,148733.6
2425,205882.05
2426,133924.44
2427,120771.97
2428,175264.06
2429,112331.35
2430,133753.9
2431,108059.7
2432,138523.08
2433,145249.8
2434,139042.97
2435,149943.61
2436,106537.586
2437,112678.875
2438,123529.59
2439,99335.42
2440,117308.85
2441,96459.016
2442,92968.016
2443,121049.18
2444,126506.805
2445,101959.33
2446,135121.9
2447,174084.81
2448,121660.6
2449,113735.51
2450,144865.9
2451,117542.34
2452,186434.64
2453,94802.93
2454,114432.695
2455,128722.85
2456,133202.33
2457,123146.016
2458,118359.12
2459,108871.195
2460,136978.19
2461,121884.97
2462,136760.72
2463,116440.58
2464,167858.38
2465,137798.66
2466,108150.12
2467,138009.75
2468,84495.65
2469,82057.64
2470,189686.34
2471,204942.33
2472,159149.39
2473,120189.77
2474,89260.914
2475,216365.1
2476,121673.36
2477,120939.67
2478,141635.62
2479,106924.17
2480,155217.5
2481,118837.32
2482,128786.09
2483,115314.59
2484,127758.15
2485,130246.8
2486,151868.31
2487,122539.28
2488,158908.7
2489,145018.36
2490,150420.55
2491,105088.2
2492,178365.66
2493,138515.81
2494,150890.95
2495,97228.08
2496,257086.42
2497,146350.48
2498,108558.5
2499,90368.414
2500,120472.19
2501,135622.3
2502,144871.98
2503,100058.59
2504,165915.42
2505,225623.8
2506,255962.53
2507,305316.2
2508,253561.38
2509,204056.52
2510,226298.28
2511,180153.67
2512,210773.06
2513,220841.98
2514,257517.8
2515,139738.48
2516,170668.05
2517,142858.98
2518,150703.98
2519,212135.27
2520,209593.03
2521,180396.44
2522,223442.66
2523,123871.12
2524,130043.49
2525,141999.84
2526,128994.69
2527,115317.78
2528,138433.67
2529,128409.22
2530,116497.22
2531,249098.5
2532,230058.92
2533,196650.98
2534,224462.48
2535,326925.8
2536,227616.0
2537,232851.39
2538,177750.78
2539,195131.98
2540,170736.25
2541,177217.27
2542,167242.23
2543,118403.71
2544,124034.25
2545,139147.5
2546,131237.8
2547,131097.94
2548,143738.81
2549,162499.44
2550,507190.72
2551,138268.1
2552,127115.12
2553,80044.766
2554,101275.336
2555,107067.74
2556,100496.78
2557,110155.914
2558,108924.89
2559,135943.19
2560,142242.06
2561,131935.78
2562,139942.0
2563,149720.98
2564,208543.08
2565,135055.17
2566,155754.88
2567,136538.66
2568,196263.53
2569,210836.19
2570,120253.29
2571,169213.64
2572,145968.55
2573,206718.61
2574,263375.66
2575,132087.23
2576,122966.695
2577,145252.0
2578,86189.16
2579,68114.8
2580,134140.72
2581,107561.34
2582,126450.234
2583,297920.3
2584,168528.06
2585,174892.72
2586,227430.27
2587,198445.64
2588,152500.52
2589,151457.97
2590,214469.11
2591,213169.16
2592,206510.92
2593,254620.31
2594,188821.45
2595,198211.88
2596,313324.5
2597,175358.19
2598,281379.03
2599,331434.44
2600,135793.78
2601,154058.34
2602,90389.79
2603,95878.01
2604,92433.68
2605,85200.52
2606,146308.75
2607,199800.77
2608,210708.55
2609,176047.38
2610,106556.89
2611,130051.555
2612,160934.36
2613,134222.48
2614,132145.33
2615,155907.95
2616,139790.86
2617,171891.83
2618,203740.34
2619,205297.97
2620,191386.78
2621,168887.33
2622,183479.47
2623,244711.61
2624,309094.34
2625,297718.94
2626,182526.9
2627,160062.97
2628,426230.56
2629,422826.5
2630,351555.38
2631,448058.38
2632,393432.97
2633,320485.4
2634,439939.28
2635,154969.16
2636,183630.72
2637,172782.47
2638,251484.5
2639,182265.81
2640,153066.3
2641,112249.64
2642,192009.83
2643,97355.57
2644,123536.664
2645,104617.73
2646,97050.12
2647,106022.99
2648,149041.58
2649,152639.47
2650,144846.56
2651,147487.78
2652,408523.1
2653,231613.34
2654,216160.28
2655,426071.25
2656,293354.06
2657,368077.12
2658,302452.9
2659,294490.44
2660,357656.0
2661,349029.53
2662,362106.0
2663,265878.88
2664,268958.34
2665,325241.56
2666,282118.78
2667,153567.23
2668,166972.58
2669,165978.56
2670,270088.53
2671,176153.86
2672,201069.62
2673,194721.14
2674,188091.05
2675,159604.77
2676,182408.4
2677,190323.28
2678,240708.94
2679,272997.72
2680,268614.34
2681,377329.44
2682,308240.97
2683,434280.9
2684,327323.9
2685,321365.03
2686,253276.42
2687,317787.94
2688,214598.0
2689,195130.3
2690,405405.8
2691,182063.25
2692,135357.28
2693,194023.97
2694,123863.44
2695,200198.83
2696,185533.08
2697,191324.73
2698,199285.44
2699,164982.28
2700,151415.22
2701,153362.77
2702,109999.07
2703,127289.195
2704,142534.97
2705,118095.73
2706,120882.25
2707,122330.74
2708,128573.42
2709,114496.99
2710,131606.03
2711,280608.88
2712,367361.38
2713,154963.69
2714,153856.89
2715,163768.48
2716,131168.23
2717,178662.06
2718,217396.78
2719,160032.9
2720,177750.78
2721,132903.64
2722,166934.38
2723,137594.2
2724,129711.3
2725,128841.25
2726,146774.55
2727,171134.17
2728,175745.6
2729,144355.9
2730,147442.08
2731,138425.62
2732,128043.58
2733,156809.95
2734,145885.61
2735,134514.9
2736,146251.83
2737,128785.84
2738,136791.25
2739,156116.39
2740,137500.02
2741,144538.7
2742,148278.55
2743,151405.69
2744,159249.75
2745,138694.0
2746,135432.83
2747,140873.3
2748,125465.1
2749,127009.21
2750,141643.47
2751,140460.25
2752,198909.86
2753,138790.72
2754,213768.5
2755,129418.82
2756,76135.93
2757,67938.53
2758,65595.84
2759,152140.4
2760,122444.9
2761,136162.47
2762,147237.06
2763,182393.61
2764,142416.34
2765,284649.97
2766,134402.58
2767,93361.44
2768,129629.67
2769,133165.38
2770,147434.9
2771,110086.18
2772,107340.72
2773,152518.84
2774,139860.61
2775,113765.445
2776,127287.5
2777,139524.75
2778,102427.14
2779,126027.9
2780,99613.19
2781,93660.37
2782,93849.836
2783,96865.65
2784,116127.29
2785,131393.6
2786,58322.234
2787,122607.91
2788,70445.586
2789,167526.69
2790,88432.914
2791,108453.984
2792,66315.74
2793,171667.72
2794,87536.93
2795,116037.51
2796,98895.88
2797,197255.42
2798,111421.14
2799,122342.875
2800,70658.41
2801,107095.01
2802,123534.54
2803,172961.34
2804,134278.17
2805,102743.92
2806,84030.05
2807,162998.6
2808,148111.92
2809,136029.81
2810,131391.58
2811,162878.78
2812,160057.33
2813,158008.78
2814,154592.0
2815,108060.625
2816,255418.03
2817,148201.08
2818,128134.22
2819,153766.83
2820,137939.34
2821,106430.34
2822,184917.81
2823,279721.56
2824,175601.52
2825,133643.36
2826,123551.16
2827,135365.67
2828,194158.72
2829,209255.5
2830,213605.47
2831,171206.0
2832,252784.88
2833,300330.53
2834,212532.17
2835,211378.17
2836,193328.19
2837,147694.83
2838,140130.44
2839,168848.2
2840,202950.67
2841,204790.72
2842,232242.84
2843,147217.27
2844,161820.38
2845,122596.33
2846,211337.66
2847,202962.1
2848,219860.19
2849,196829.42
2850,286883.9
2851,217426.84
2852,227742.8
2853,230212.56
2854,137507.88
2855,195165.11
2856,201637.44
2857,185824.55
2858,208054.4
2859,123667.03
2860,121463.28
2861,117842.48
2862,188888.45
2863,123615.266
2864,225290.31
2865,135454.9
2866,139658.14
2867,93084.586
2868,93139.29
2869,107582.79
2870,128568.15
2871,81043.64
2872,45726.992
2873,105101.234
2874,143984.94
2875,117427.836
2876,163212.62
2877,142444.47
2878,162914.67
2879,135386.47
2880,109395.65
2881,152973.62
2882,173976.77
2883,197004.25
2884,192449.62
2885,188709.66
2886,227883.16
2887,99260.516
2888,136190.64
2889,62447.953
2890,78729.625
2891,139176.44
2892,52770.062
2893,101274.47
2894,60852.98
2895,320172.88
2896,281130.66
2897,217732.28
2898,155318.78
2899,212425.78
2900,156820.27
2901,195966.16
2902,192779.9
2903,339271.88
2904,358449.56
2905,90956.97
2906,205377.08
2907,111707.67
2908,126152.72
2909,144889.39
2910,80900.31
2911,90513.234
2912,139721.16
2913,88723.85
2914,76847.03
2915,86023.11
2916,85884.0
2917,161738.77
2918,110385.695
2919,219551.97
